"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"ve9q","RESTORAN FRIENDZ CORNER","Indian","4","(11)","Kuala Lumpur",""
"f2ob","restoran mc kandar","Malaysian","4.4","(100+)","Kuala Lumpur",""
"inwu","Uncle Bob Sentul","Fried Chicken","4.6","(79)","Kuala Lumpur",""
"kpaf","Georgetown Nasi Kandar","Malaysian","4.3","(58)","Kuala Lumpur",""
"qd8m","SULAIMAN NASI KANDAR PULAU PINANG","Nasi Kandar","4.5","(100+)","Kuala Lumpur",""
"qiif","Nasi Ayam Berapi - Foodle (Kuchai Lama)","Malaysian","4","(100+)","Kuala Lumpur",""
"jmzj","shanghai street kuchai","Chinese","4.6","(76)","Kuala Lumpur",""
"jraq","Harum Manis (Raffle College)","Asian","5","(2)","Kuala Lumpur",""
"by7b","Abdullah Lee - Foodle (Kuchai Lama)","Malaysian","3","(1)","Kuala Lumpur",""
"e4e9","AH BOY CHINESE CUISINE","Chinese","4.6","(36)","Kuala Lumpur",""
"c9eq","MELUR CORNER","Fried Rice","4.5","(500+)","Kuala Lumpur",""
"utl3","Mala Guru - Kuchai Lama","Chinese","4.2","(100+)","Kuala Lumpur",""
"tyoj","Warung Mak Andiaq 2","Malaysian","4.9","(100+)","Kuala Lumpur",""
"tpvi","AnMour Cafe Kuchai Lama","International","4.7","(34)","Kuala Lumpur",""
"t9mq","Restoran Sentul Banana Leaf","Indian","4.7","(100+)","Kuala Lumpur",""
"wjhl","U Special Chicken Chop Rice @K88 Foodcourt","Chicken","4","(75)","Kuala Lumpur",""
"k8sy","KRB (Korean Rice Bowls) - Foodle (Kuchai Lama)","Korean","3.2","(61)","Kuala Lumpur",""
"p8hq","Warung Tree","Indian","3.7","(6)","Kuala Lumpur",""
"r7kb","Mawar Corner","Fried Rice","4.1","(500+)","Kuala Lumpur",""
"fchr","SmashHouse Burgers - Foodle (Kuchai Lama)","Asian","3.7","(90)","Kuala Lumpur",""
"h3ba","K88 Foodcourt","Malaysian","4.2","(52)","Kuala Lumpur",""
"nwtt","Boran Classic Thai Street Food (Kuchai Lama)","Thai","4.7","(1000+)","Kuala Lumpur",""
"zujq","Hasta La Pasta - Foodle (Kuchai Lama)","Asian","3.9","(100+)","Kuala Lumpur",""
"jf7j","Ayam Kunyit Maharaja - Foodle (Kuchai Lama)","Asian","4","(100+)","Kuala Lumpur",""
"vxna","Xiao Ming Zha Chuan (K88 Food Court)","Chinese","4.7","(100+)","Kuala Lumpur",""
"l00e","Hono Ramen Bar","Japanese","1.8","(7)","Kuala Lumpur",""
"ujhu","HONG KONG BUBBLE WAFFLE","Malaysian","4.3","(4)","Kuala Lumpur",""
"dc0l","Pasta Romana","Italian","4","(12)","Kuala Lumpur",""
"wt04","CHIC CHICK CAFE","Japanese","3","(1)","Kuala Lumpur",""
"m3zx","Tangkak Beef Noodle (Kuchai Lama)","Noodles","4.3","(500+)","Kuala Lumpur",""
"p4dr","KIOSK COOL STATION (LRT SENTUL TIMUR)","Pancakes & Waffles","4.7","(1000+)","Kuala Lumpur",""
"s7xd","Kokobin Imagawayaki Exploding Wheel Pies - Kuchai Entrepreneurs Park","Pancakes & Waffles","4.6","(100+)","Kuala Lumpur",""
"ckab","Q House 港湾茶餐厅","Asian","4.5","(100+)","Kuala Lumpur",""
"banx","HAILAM VEGE KOPITIAM (Kuchai lama)","Vegetarian","4.6","(100+)","Kuala Lumpur",""
"xckq","Songhwa Korean Cuisine","Korean","3.6","(18)","Kuala Lumpur",""
"oity","Bliss Moment Cafe Hotpot","Chinese","4.6","(73)","Kuala Lumpur",""
"yqjg","Day And Night Eatery","Chinese","4.5","(30)","Kuala Lumpur",""
"llur","SedapFoods","Bread","4.8","(46)","Kuala Lumpur",""
"o9qj","Baloot Burger Station","Burgers","4.8","(100+)","Kuala Lumpur",""
"itsk","Klang bak kut teh","Chinese","4.1","(63)","Kuala Lumpur",""
"m8qk","Formosa","Rice Dishes","4.1","(500+)","Kuala Lumpur",""
"k9ok","Thai Yeh Kope","Chinese","4.9","(6)","Kuala Lumpur",""
"i4l9","Thai mui kee","Thai","4.6","(19)","Kuala Lumpur",""
"nntq","Banh Mi Tao II Cafe","Malaysian","4.6","(11)","Kuala Lumpur",""
"s3y4","Grill fish village","Grill","4.5","(3)","Kuala Lumpur",""
"x51y","Jay Aloki Bhavan","Indian","3.1","(49)","Kuala Lumpur",""
"q5lp","Nasi Kandar As Safa (Maluri)","Nasi Kandar","4.3","(1000+)","Kuala Lumpur",""
"n8ch","Pizza Hut (Mutiara Complex)","Pizza","4.5","(3000+)","Kuala Lumpur",""
"g6wu","Vegetarian Fatt Kong Chai","Noodles","4.5","(100+)","Kuala Lumpur",""
"m5ir","B Cafe International (Kuchai Lama)","Bread","4.5","(1000+)","Kuala Lumpur",""
"dlx9","Master Wang Fried Chun 王师傅炸串 (EFJC Food Court)","Asian","5","(1)","Kuala Lumpur",""
"n7oa","Master Cook Muslim Chinese Cuisine (Cheras)","Chinese","4.5","(3000+)","Kuala Lumpur",""
"cf1u","RESTORAN KADER'S CORNER","Asian","4.5","(500+)","Kuala Lumpur",""
"rj9z","Pizza Romana","Pizza","4.4","(30)","Kuala Lumpur",""
"t3rz","ICHI YAKINIKU","Ramen","4.1","(100+)","Kuala Lumpur",""
"d3bo","Chicken Hot Pot 鸡公煲","Chinese","4.8","(100+)","Kuala Lumpur",""
"pcbp","Lets Joy Cafe (Kuchai Lama)","Malaysian","4.6","(100+)","Kuala Lumpur",""
"k211","Restoran Kayu Manis Nasi Kandar (Kuchai Lama)","Chicken","4.3","(500+)","Kuala Lumpur",""
"oimu","Wafi Nasi Kukus Ayam Goreng Berempah (Jalan Dutamas)","Nasi Kukus","4.9","(100+)","Kuala Lumpur",""
"mleq","Chickilicious (Kuchai Lama)","Fast Food","4.7","(500+)","Kuala Lumpur",""
"o3ir","ATE TEA CAFE","Chicken","4.2","(100+)","Kuala Lumpur",""
"zsvp","ALA THAI BUKIT SEGAMBUT CORNER","Fried Rice","4.7","(100+)","Kuala Lumpur",""
"nxzn","DapoGo","Chicken","4.3","(56)","Kuala Lumpur",""
"jr1j","Ojim Food","Malaysian","4.8","(13)","Kuala Lumpur",""
"pmap","Harisom seafood (Bangsar)","Malaysian","4.5","(100+)","Kuala Lumpur",""
"r4ci","Tok Wan Nasi Bendang","Seafood","4.5","(1000+)","Kuala Lumpur",""
"eewi","Mohd Chan (UTMKL)","Asian","5","(26)","Kuala Lumpur",""
"v7d7","Gloria Jeans Coffees (BHP Jalan Kuching)","Coffee","3.3","(6)","Kuala Lumpur",""
"pqdu","Wiseman Cafe By Kopi Mesin","Asian","4.8","(5)","Kuala Lumpur",""
"i0a3","RESTORAN ARJ","Asian","4.6","(100+)","Kuala Lumpur",""
"f3ja","Nasikuning D'to","Thai","4.9","(16)","Kuala Lumpur",""
"d9oz","DOLLAH PINDAH","Malaysian","4.3","(2000+)","Kuala Lumpur",""
"gltm","MANJU'S ROTI & CURRY HOUSE","Malaysian","4.5","(7)","Kuala Lumpur",""
"s7ws","In House Signature","Chinese","4.5","(91)","Kuala Lumpur",""
"lajy","Shahirah Tomyam","Thai","5","(3)","Kuala Lumpur",""
"qote","Ceylon Spice Restaurant","Indian","4.7","(55)","Kuala Lumpur",""
"u07p","Tasty Noodle Bowl","Malaysian","3.9","(13)","Kuala Lumpur",""
"k5j2","Melaka Cuisine","Chinese","2.8","(44)","Kuala Lumpur",""
"u8we","Serasi Food Corner (SFC) Desa Pandan","Fried Rice","4.6","(500+)","Kuala Lumpur",""
"mqr2","K Snacks Shop Ipoh Kacang Putih","Fries","5","(6)","Kuala Lumpur",""
"n9uo","Restoran Chon Sai Kei","Chicken","4.3","(100+)","Kuala Lumpur",""
"ly3k","Ayam Joget Lavender @ Ding Feng Kitchen","Ayam Penyet","4","(69)","Kuala Lumpur",""
"mppu","Fry Snack House","Asian","2.2","(14)","Kuala Lumpur",""
"n1bp","Abadi Cafeteria (TTDI)","Malaysian","4.6","(5000+)","Kuala Lumpur",""
"bhp7","Yi Tang Dessert","Asian","3.9","(23)","Kuala Lumpur",""
"z1k2","Ding Feng Kitchen","Chinese","3.5","(100+)","Kuala Lumpur",""
"m5xn","Paradise Dynasty (Pearl Shopping Gallery)","Dumpling","4.6","(500+)","Kuala Lumpur",""
"wrsz","Western Food & Italian Pasta","Italian","4.7","(82)","Kuala Lumpur",""
"dhyn","Yu Xian Zi (Restoran Hing Kee)","Malaysian","4.6","(100+)","Kuala Lumpur",""
"kx3j","Shahi Food","Malaysian","4","(1)","Kuala Lumpur",""
"cgxm","Restaurant Jin Xuan Hong Kong (Kuchai Lama)","Dim Sum ","4.7","(1000+)","Kuala Lumpur",""
"gs54","FULLY SEAFOOD RESTAURANT (Kuchai Lama)","Western","4.5","(100+)","Kuala Lumpur",""
"m2ei","Restaurant Yang Juan","Chinese","4.4","(500+)","Kuala Lumpur",""
"g51v","Taiwan Food @ Ding Feng Kitchen","Rice Dishes","3.8","(100+)","Kuala Lumpur",""
"mtag","Nia Nasi Minyak Ayam Tomato","Malaysian","4.6","(100+)","Kuala Lumpur",""
"yzum","Restaurant Chok Kar Chong 粥家庄 (Happy Garden Kuala Lumpur)","Asian","4.5","(1000+)","Kuala Lumpur",""
"p5zf","Pak Ali Thai Tomyam & Seafood (Kuchai Lama)","Seafood","4.3","(1000+)","Kuala Lumpur",""
"ruve","Warong Ayam Penyet Cinta Sayang (Kuchai Lama)","Ayam Penyet","4.6","(74)","Kuala Lumpur",""
"uutw","Avovo @ Ding Feng Kitchen","Asian","4.9","(38)","Kuala Lumpur",""
"n1oq","Ne.nenebubu TomYum World OKR","Thai","4.8","(100+)","Kuala Lumpur",""
"s8ls","Taiwan Recipe (Pearl Gallery)","Chinese","4.2","(100+)","Kuala Lumpur",""
"k3m6","British Malaya (Pearl Point)","Asian","5","(1)","Kuala Lumpur",""
"n1qm","Pak Ali Nasi Lemak Daun Pisang (Kuchai Lama)","Chicken","4.4","(1000+)","Kuala Lumpur",""
"t7v9","Aneka Selera Nusantara by Pak Ali (Kuchai Lama)","Malaysian","4.7","(100+)","Kuala Lumpur",""
"ug2b","Sajian Nasi Kukus Ayam Berempah Original (Kuchai Lama)","Nasi Kukus","4.7","(100+)","Kuala Lumpur",""
"migv","Mr Fish Fish & Seafood Noodle (Pearl Point)","Asian","4.6","(34)","Kuala Lumpur",""
"tg9r","YZ FOOD CORNER","Malaysian","4.5","(82)","Kuala Lumpur",""
"olbi","Mr Tako Takoyaki - Keramat","Takoyaki","4.4","(100+)","Kuala Lumpur",""
"f6xf","RKS FOOD CORNER","Malaysian","1","(1)","Kuala Lumpur",""
"t8cf","Gerai Makanan Loong Kee","Chinese","4.7","(100+)","Kuala Lumpur",""
"bjix","Fatty Mok Hakka Yong Tau Foo","Chinese","4.6","(1000+)","Kuala Lumpur",""
"r8yg","Soul Western Kitchen","Pasta","4.8","(100+)","Kuala Lumpur",""
"qdz8","Restoran Mohamad M - Kuchai Business Park","Malaysian","4.5","(22)","Kuala Lumpur",""
"kf0o","JomSate.com - Keramat","Chicken","4.7","(71)","Kuala Lumpur",""
"uu84","MR CHURROS DATUK KERAMAT","Desserts","4.9","(100+)","Kuala Lumpur",""
"s144","Restoran Foo Shan","Chinese","2.7","(3)","Kuala Lumpur",""
"dnax","Restoran LT","Fried Rice","4","(100+)","Kuala Lumpur",""
"dbw3","Nasi Daging Bakar Rusa Menangis (Sentul)","Malaysian","4.7","(2000+)","Kuala Lumpur",""
"au3x","TQ CAKE","Desserts","5","(1)","Kuala Lumpur",""
"pn0s","Shen Heong Bak Kut Teh Restaurant (OUG Branch)","Chinese","4.3","(24)","Kuala Lumpur",""
"e1cr","Takoyaki Rumba Downtown Lama Cheras","Takoyaki","5","(67)","Kuala Lumpur",""
"t8fk","Little Jakarta Restaurant","Malaysian","4.7","(500+)","Kuala Lumpur",""
"wwsi","亚良大炒 Ah Leong","Noodles","4.5","(100+)","Kuala Lumpur",""
"vc6y","KELAPA BOI HERITAGE","Asian","4.7","(3)","Kuala Lumpur",""
"l9c0","MR CHURROS DESA PANDAN","Asian","4.8","(100+)","Kuala Lumpur",""
"wswt","MalayThai Tomyam","Thai","3.9","(93)","Kuala Lumpur",""
"cvya","RESTORAN NASI KANDAR AKBAR ALI","Nasi Kandar","4.4","(500+)","Kuala Lumpur",""
"dk6f","WenWen Noodle","Chinese","4.6","(16)","Kuala Lumpur",""
"zanl","Restoran Hong Kee Bak Kut Teh 豐記吧生（正宗）肉骨茶","Chinese","4.5","(100+)","Kuala Lumpur",""
"j88z","DFC - Desa Food Corner (infront of - NIDOZ RESIDENTS CAR PARK)","Indian","4.2","(500+)","Kuala Lumpur",""
"vlki","ZSD Food Mart","Soups","4.3","(11)","Kuala Lumpur",""
"xo7s","HWC Coffee (Nidoz)","Asian","4.7","(85)","Kuala Lumpur",""
"frh9","Parky Eatery","Malaysian","3","(1)","Kuala Lumpur",""
"jra9","Fresh Buko","Desserts","5","(2)","Kuala Lumpur",""
"hch3","BIRYANI SHARIFF","Briyani","5","(47)","Kuala Lumpur",""
"g1be","Restoran Zen @ Thai Food","Thai","4.5","(74)","Kuala Lumpur",""
"n0jf","Sri Ganapathi Indian Sweet Curry House","Indian","4.5","(500+)","Kuala Lumpur",""
"h191","Seven Canteen Restaurant","Chinese","2.5","(5)","Kuala Lumpur",""
"rz7u","Mixue (Taman United OUG MXMMTU-V)","Asian","4.5","(44)","Kuala Lumpur",""
"sdmd","PASTA POWER","Malaysian","4.8","(100+)","Kuala Lumpur",""
"kpe4","Le Chef (Pandan Prima)","Shawarma","4.7","(100+)","Kuala Lumpur",""
"cpuq","Smoothies Bay (Dato Senu Sentul)","Juice","4.8","(59)","Kuala Lumpur",""
"a3va","新天地小炒(Medan Selera Mega)","Chinese","4.7","(1000+)","Kuala Lumpur",""
"h4pg","S.A Bamboo Curry House","Indian","4.7","(1000+)","Kuala Lumpur",""
"deyl","Restoran Thai Malay","Malaysian","5","(2)","Kuala Lumpur",""
"mtks","Nasi Lemak Tepi Jalan 1996","Malaysian","4","(74)","Kuala Lumpur",""
"f7vw","新新素食馆 Sun Sun Vegetarian","Vegetarian","4.7","(3000+)","Kuala Lumpur",""
"gdui","Tony’s Spice Aroma Cafe","Malaysian","4","(13)","Kuala Lumpur",""
"j0xd","SK Bistro","Roti Canai","4.5","(500+)","Kuala Lumpur",""
"m2hw","Simply Thai","Thai","4.5","(2000+)","Kuala Lumpur",""
"ai82","BABA HUR Turkish Street Food","Wraps","4.7","(100+)","Kuala Lumpur",""
"q4jg","D'tasik (Keramat)","Malaysian","4.5","(5000+)","Kuala Lumpur",""
"n7ut","CEO Kitchen & Bar","Western","3.4","(74)","Kuala Lumpur",""
"k96r","Kedai Tomyam Janggut Misai - Jalan Ipoh","Malaysian","4.8","(100+)","Kuala Lumpur",""
"elh1","Cili Keramat","Malaysian","4.1","(27)","Kuala Lumpur",""
"xke9","Nurass Tomyam Nasi Abg Rahim","Malaysian","4.2","(70)","Kuala Lumpur",""
"fwr7","Dong Yang Kopitiam","Chinese","4.3","(15)","Kuala Lumpur",""
"n2bx","Restoran Klasik Hijau","Chicken","4.5","(2000+)","Kuala Lumpur",""
"rvfz","Wakaka Eco Plus Desa Petaling (EPDP-V)","Pancakes & Waffles","4.6","(100+)","Kuala Lumpur",""
"q0fb","Little Nangkam","Thai","4.8","(3000+)","Kuala Lumpur",""
"lzat","Restoran Nik Tomyam","Asian","4.9","(37)","Kuala Lumpur",""
"ngn9","Dozo Resident Platinum Arena","Japanese","4.4","(10)","Kuala Lumpur",""
"oymo","SELERA D'TAMAN","Fried Rice","4.1","(2000+)","Kuala Lumpur",""
"vduu","Eco Bakery (Desa Petaling)","Cakes","5","(19)","Kuala Lumpur",""
"mqkv","HK Seafood Soup","Asian","3.4","(2)","Kuala Lumpur",""
"fzip","Gerai Makan KK Maju","Malaysian","3.6","(38)","Kuala Lumpur",""
"arte","AIR PANAS FOOD COURT","Chinese","4.7","(100+)","Kuala Lumpur",""
"n3ef","Restoran Seri Sentosa","Fried Rice","4.1","(1000+)","Kuala Lumpur",""
"fmeh","SUN RAJ CURRY HOUSE","Malaysian","4.2","(100+)","Kuala Lumpur",""
"r6du","Nureen Seafood","Malaysian","4.7","(500+)","Kuala Lumpur",""
"yeqc","Restoran Al Hafeez Maju","Asian","4.6","(18)","Kuala Lumpur",""
"c4wl","GOLDEN SPICE BISTRO","International","4.8","(45)","Kuala Lumpur",""
"m2hb","Hadramawt Kitchen (Datum Mall)","Middle Eastern","4.6","(1000+)","Kuala Lumpur",""
"vnub","Chicken Rice 老友记烧腊 - One Shamelin Food Court","Chinese","4","(96)","Kuala Lumpur",""
"n0di","Old Western Cowboy Steak House","Sandwiches","4.6","(500+)","Kuala Lumpur",""
"l9gm","鱿yu 雍菜 @ Restaurant 77 Sri Bintang Kepong","Snacks","2.7","(37)","Kuala Lumpur",""
"z8da","Zhun Hiong Bak Kut Teh","Rice Dishes","4.6","(500+)","Kuala Lumpur",""
"u8br","Hot Pot King (Jalan Kuching)","Fried Rice","4.3","(48)","Kuala Lumpur",""
"kfki","NASI LEMAK BURUNG HANTU","Asian","4.8","(100+)","Kuala Lumpur",""
"m1yt","Enoteca","Pizza","4.6","(100+)","Kuala Lumpur",""
"jr4j","WARUNG AYAM PENYET & MASAKAN PANAS SURABAYA ( RESTORAN CHUNG SANG)","Asian","4.5","(8)","Kuala Lumpur",""
"scof","Ani Tomyam 2","Fried Rice","4.4","(500+)","Kuala Lumpur",""
"nn77","Ani Tomyam 1","Fried Rice","4.4","(100+)","Kuala Lumpur",""
"lo35","CLAYPOT CHICKEN RICE","Chinese","3.1","(29)","Kuala Lumpur",""
"w0dz","Batang Kali Bamboo Briyani","Malaysian","1","(1)","Kuala Lumpur",""
"p8ef","Planet Nasi Kukus (Desa Petaling)","Nasi Kukus","4.8","(3000+)","Kuala Lumpur",""
"g6tw","Port Lepak","Thai","4.7","(79)","Kuala Lumpur",""
"y80z","HAIREE SATAY (Happy Garden)","Satay","4.6","(500+)","Kuala Lumpur",""
"m7ai","Fortyone Cafe","Western","4.6","(2000+)","Kuala Lumpur",""
"kh2e","Wong Sang Kee 黄创记肉骨茶","Chinese","4.4","(46)","Kuala Lumpur",""
"f4pn","SINGYEH NOODLES HOUSE","Noodles","4.2","(100+)","Kuala Lumpur",""
"s0zo","CHARCOAL STOVE HOKKIEN MEE","Noodles","4.4","(100+)","Kuala Lumpur",""
"kb20","Resepi Ummii","Soups","4.8","(77)","Kuala Lumpur",""
"nvni","Sup Legend Ampang","Soups","4.7","(2000+)","Kuala Lumpur",""
"x307","Mariana Tomyam","Malaysian","4.1","(28)","Kuala Lumpur",""
"wepc","Sup Utara Ampang","Soups","4.7","(100+)","Kuala Lumpur",""
"r7lp","RESTORAN DAPUR MALAYA","Asian","4.6","(2000+)","Kuala Lumpur",""
"wak3","Nasi Lemak Tepi Jalan 1996 - Desa Petaling","Nasi Lemak","4.3","(100+)","Kuala Lumpur",""
"hse0","Thongsri Thai Food","Thai","5","(2)","Kuala Lumpur",""
"bzbl","CHEEZZA CORNDOG & AYAM CHEESE","Malaysian","4.7","(100+)","Kuala Lumpur",""
"iz5b","McDonald’s (Sentul UOA DT - 1010408)","Fast Food","4.5","(5000+)","Kuala Lumpur",""
"s9fc","burger sri jati","Burgers","4.7","(500+)","Kuala Lumpur",""
"tukk","Akka Briyani House","Indian","2.6","(3)","Kuala Lumpur",""
"mhwe","PORKEES NOODLE HOUSE","Noodles","4.4","(14)","Kuala Lumpur",""
"z69v","Al-Bidayah King Juice ( SP )","Malaysian","3.1","(11)","Kuala Lumpur",""
"whnr","ZUS Coffee (Sentul Point)","Coffee","4.8","(1000+)","Kuala Lumpur",""
"p35m","BROTHER FOOD CATERING AMRITSAR PUNJAB SD","Indian","4.4","(56)","Kuala Lumpur",""
"k7cs","SS House","Malaysian","5","(5)","Kuala Lumpur",""
"h4cz","ABC TEMERLOH OUG","Asian","3.8","(3)","Kuala Lumpur",""
"koss","万寿宫炖汤王MARIGOLD","Chinese","4.5","(100+)","Kuala Lumpur",""
"m4q2","Cannes Tea House","Chinese","4.6","(100+)","Kuala Lumpur",""
"to1a","Al Hayatt Restaurant","Middle Eastern","4.9","(11)","Kuala Lumpur",""
"cvcz","Laksa Saranghae","Asian","4.8","(100+)","Kuala Lumpur",""
"yc0c","The Chaketiaw Food Stall","Kuey Teow","4.3","(100+)","Kuala Lumpur",""
"oofx","Manji Braised 满记•一卤到味","Chinese","4.5","(8)","Kuala Lumpur",""
"dpxk","Overtime Cafe","International","4.9","(19)","Kuala Lumpur",""
"q7bb","KAK NAH NASI KUKUS AYAM GORENG BEREMPAH (KESAS)","Thai","4.3","(1000+)","Kuala Lumpur",""
"n7oq","Saba Restaurant (Dataran Jelatek)","Chicken","4.7","(5000+)","Kuala Lumpur",""
"r6k2","Masakan Kampung Warisan Pahang","Asian","4.5","(82)","Kuala Lumpur",""
"ouix","Fresh Fruit Penang Rojak","Desserts","4.4","(92)","Kuala Lumpur",""
"f6jb","RBS BISTRO (Setapak)","Roti Canai","4","(500+)","Kuala Lumpur",""
"p0qj","Restoran Genting Klang","Malaysian","4.3","(500+)","Kuala Lumpur",""
"z3bo","NOOR TOMYAM","Ayam Penyet","4.8","(100+)","Kuala Lumpur",""
"at10","ThePantry (Sentul)","Malaysian","5","(1)","Kuala Lumpur",""
"phuh","Icelive cafe","Desserts","5","(5)","Kuala Lumpur",""
"fegu","jom thai express","Thai","2","(21)","Kuala Lumpur",""
"sgml","Dessert Secret 小时糖","Desserts","4.1","(100+)","Kuala Lumpur",""
"n1tp","Hainanese Boneless Chicken Rice","Chicken Rice","4.3","(4000+)","Kuala Lumpur",""
"qn2x","LIM CHICKEN WING @KEDAI MAKANAN UCO","Malaysian","2.5","(4)","Kuala Lumpur",""
"ezhi","Yu Noodle Cuisine @ Plaza Arkadia 渔米面坊","Chinese","5","(1)","Kuala Lumpur",""
"jxs0","Paksu Chicken Chop","Chicken Chop","4.7","(4000+)","Kuala Lumpur",""
"bhc0","Restoran Gombak Nasi Padang","Soups","4.8","(100+)","Kuala Lumpur",""
"a4tt","Restoran Hock Kee Ulu Yam Loh Mee (OUG)","Noodles","4.4","(1000+)","Kuala Lumpur",""
"wl6x","Warung Ayam Bakar Dan Penyet Tok Mad","13635 min","3","(36)","Kuala Lumpur",""
"m3aq","Sea Park Dessert","Malaysian","4.3","(1000+)","Kuala Lumpur",""
"fvp7","Kim Che ( Korea Food ) - Kedai Makanan UCO [Non-Halal]","Chinese","4.6","(11)","Kuala Lumpur",""
"s46q","Tick Talk","International","4.2","(6)","Kuala Lumpur",""
"o6vm","Mother Porridge (Cheras)","Chinese","4.6","(100+)","Kuala Lumpur",""
"p0sp","Black Whale (Plaza Arkadia)","Tea","4.7","(1000+)","Kuala Lumpur",""
"g1at","Pistachios Bakery (Kenwingston Platz)","Cakes","4.1","(19)","Kuala Lumpur",""
"q7mt","Down To Bones","Malaysian","4.7","(100+)","Kuala Lumpur",""
"r40w","Sansui Tau Fu Far","Desserts","4.3","(2)","Kuala Lumpur",""
"y2mj","Zakaria Sejahtera Tomyam","Fried Rice","4.6","(2000+)","Kuala Lumpur",""
"m3bm","Dining Bowl Vegetarian Cafe","Chinese","4.3","(2000+)","Kuala Lumpur",""
"va5g","Satekusedap Sentul","Satay","3.8","(32)","Kuala Lumpur",""
"m8ft","Taiwan Tea House (Setapak)","Chinese","4.6","(5000+)","Kuala Lumpur",""
"upoq","WESTERN CUISINE LEPAQ D'PELANGI","Western","4.7","(24)","Kuala Lumpur",""
"nfp5","Han'ei Kaya Restaurant","Asian","4.5","(42)","Kuala Lumpur",""
"n5ys","Face To Face Noodle House (Setapak)","Noodles","4.7","(2000+)","Kuala Lumpur",""
"o5xy","SATEKU SEDAP PERKASA","Satay","3.9","(38)","Kuala Lumpur",""
"mwz7","Nathan's Famous (Bandar Tun Razak)","American","2.9","(4)","Kuala Lumpur",""
"n7om","Asam Pedas Sejati Melaka","Chicken","4.6","(2000+)","Kuala Lumpur",""
"i2xv","AMMAYAS CURRY HOUSE","Indian","4.5","(3000+)","Kuala Lumpur",""
"dq1y","Dunkin' - (Terminal Bersepadu Selatan) (TBS)","Bread","4.8","(100+)","Kuala Lumpur",""
"m8lo","Sweet Bean Restaurant (Sri Petaling)","Chicken","4.4","(2000+)","Kuala Lumpur",""
"r3en","Sri Steven's Corner (OUG)","Indian","4.5","(3000+)","Kuala Lumpur",""
"nb3v","Nasi Ayam Atan - Kampung Malaysia Raya","Asian","4.8","(28)","Kuala Lumpur",""
"wl6q","THAI BOY STREET FOOD","Asian","4.6","(100+)","Kuala Lumpur",""
"tac0","Roasted pork rice-龙记","Chicken","4.6","(100+)","Kuala Lumpur",""
"l3by","Noodles Shop (Sri Petaling)","Noodles","4.6","(100+)","Kuala Lumpur",""
"omu8","JAL DAE JI KOREAN BBQ RESTAURANT","Korean","4.7","(35)","Kuala Lumpur",""
"o1yn","Santai D'Nara","Malaysian","4.6","(25000+)","Kuala Lumpur",""
"ck9o","Restoran Sayur Sayuran Tian Xiang Yuan 天香苑","Rice Dishes","4.8","(100+)","Kuala Lumpur",""
"t8o0","Bubur Box (Sentul)","Asian","4.7","(500+)","Kuala Lumpur",""
"cibt","Warung Roti Titab (Sentul)","Asian","5","(46)","Kuala Lumpur",""
"hgm4","Burger Kampong Lot 67","Malaysian","4.5","(100+)","Kuala Lumpur",""
"mtku","Burger & Roti John Labu Labi GK","Burgers","4.6","(100+)","Kuala Lumpur",""
"n0wf","Lan Je Steam FIsh (kelang Lama)","Chinese","4.7","(500+)","Kuala Lumpur",""
"m8ve","GaGa Western Corner","Malaysian","4.3","(100+)","Kuala Lumpur",""
"jqhz","Uncle zol Coconut shake","Beverages","4.8","(100+)","Kuala Lumpur",""
"k3zk","Warung Wok (Sentul)","Rice Dishes","4.6","(4000+)","Kuala Lumpur",""
"yzc7","The Coconut","Malaysian","4.9","(36)","Kuala Lumpur",""
"zpca","Cili padi Nasi Campur","Asian","4.9","(7)","Kuala Lumpur",""
"cdsr","HADRAMAWT EXPRESS (Kepong)","Sandwiches","4.7","(100+)","Kuala Lumpur",""
"n7sg","MIDAM KOREAN BBQ RESTAURANTS","Korean","4.6","(100+)","Kuala Lumpur",""
"f49g","Laksa Conner","Laksa","4.5","(100+)","Kuala Lumpur",""
"n8pl","U Yen Vegetarian Restaurant","Seafood","4.5","(4000+)","Kuala Lumpur",""
"tv43","RESTORAN ALIFF SDN. BHD","Roti Canai","4.4","(100+)","Kuala Lumpur",""
"n4nr","NASI KANDAR Yu S & S CORNER","Nasi Kandar","4.7","(500+)","Kuala Lumpur",""
"z1fo","Morrow cafe","Salads","4.4","(39)","Kuala Lumpur",""
"r9rs","Restoran Al-Bidayah (KL Traders Square)","Roti Canai","4.5","(3000+)","Kuala Lumpur",""
"rspw","Hadramawt Kitchen (Gombak)","Middle Eastern","4.7","(100+)","Kuala Lumpur",""
"aycz","Pho Viet Restaurant","13645 min","5","(1)","Kuala Lumpur",""
"xqv7","Nasi Lemak MY (Sentul)","Ayam Penyet","4.3","(100+)","Kuala Lumpur",""
"k6fo","RIGHTSIDE FAST FOOD (Sri Petaling)","Burgers","4.4","(4)","Kuala Lumpur",""
"rghn","TEN TEN MANY RESTAURANT","Noodles","4.9","(30)","Kuala Lumpur",""
"aif7","Restaurant DarSA","Chicken","4.5","(41)","Kuala Lumpur",""
"ly56","Goreng Kunyit Gendut","Chicken","4","(17)","Kuala Lumpur",""
"b1ll","Home Noodle (Sri Petaling)","Soups","4.3","(100+)","Kuala Lumpur",""
